comment,cleaned_text,confidence
උඹලගෙ අම්මලටත් පුළුවන්ලුද බ්‍රෝ උඹ වගේ එකෙක්/එකියක් පොල් පිත්තකින් උනත් කපා ගන්න...  අපේ අම්මටනං ඔය පුළුවන් කියන්නෙ.....,උඹලගෙ අම්මලටත් පුළුවන්ලුද බ්‍රෝ උඹ වගේ එකෙක්/එකියක් පොල් පිත්තකින් උනත් කපා ගන්න... අපේ අම්මටනං ඔය පුළුවන් කියන්නෙ.....,0.8975
"@USER අනේ මේ උඹලට කුකුලා කන්න පුලුවන් ,ඌරා කන්න පුළුවන් ,හරකා කන්න පුළුවන් ..මේ පොඩි පනුවෙක් හිටියම තමා අමාරු ..","අනේ මේ උඹලට කුකුලා කන්න පුලුවන් ,ඌරා කන්න පුළුවන් ,හරකා කන්න පුළුවන් ..මේ පොඩි පනුවෙක් හිටියම තමා අමාරු ..",0.8975
That guy in every group: අඩෝ මොකද්ද බං lift banD lift banD කියලා කියා කියා ඉන්නේ ඒක උස්සන්ඩ එච්චර අමාරු ද බං ?? ඕකත් හමුදාව දාලා උස්සන්ඩ බැරි වෙයිද  #SocialMediaBan #SriLanka,That guy ඉන් every group: අඩෝ මොකද්ද බං lift banD lift banD කියලා කියා කියා ඉන්නේ ඒක උස්සන්ඩ එච්චර අමාරු ද බං ?? ඕකත් හමුදාව දාලා උස්සන්ඩ බැරි වෙයිද සොකිඅල්මෙදිඅබං ශ්‍රීලංකා,0.8975
අම්ම එපා කිව්ව කියල කෙල්ලව අත අරින පිරිමින්ට කියන්නේ.. උබ කෙල්ලව ඉම්බෙත් අම්මගෙන් අහලද.. — feeling upset,අම්ම එපා කිව්ව කියල කෙල්ලව අත අරින පිරිමින්ට කියන්නේ.. උබ කෙල්ලව ඉම්බෙත් අම්මගෙන් අහලද.. — feeling upset,0.8975
උකුලේ තියන් නලවා පෙව්වා කිරි බෝතල් ගණන් දන්නෑ තෝ පෙව්වේ හැපින්නක බවක්... රිංගා සරම අස්සට ඒ හැපින්නියත් කෑවා කෑවා කියයි තෝ මූනට කෙල ගහන්..   #SS,උකුලේ තියන් නලවා පෙව්වා කිරි බෝතල් ගණන් දන්නෑ තෝ පෙව්වේ හැපින්නක බවක්... රිංගා සරම අස්සට ඒ හැපින්නියත් කෑවා කෑවා කියයි තෝ මූනට කෙල ගහන්.. සස්,0.8975
"""අන්තිමට කොහෙද යකෝ නවයක් තියෙන්නෙ? තෝ ගංජා ගහලද ඉන්නෙ?? දීපන් ළමයෙකුට ඔය ෆෝන් එක!! ""","""අන්තිමට කොහෙද යකෝ නවයක් තියෙන්නෙ? තෝ ගංජා ගහලද ඉන්නෙ?? දීපන් ළමයෙකුට ඔය ෆෝන් එක!! """,0.8975
"වෙන එකෙක්ගෙ සරුංගලයක් අපේ ගෙදෙට්ට කඩාගෙන ආවම සෙනිකව ගිහින් එක ඇද යටට දාගෙන,හොයන්න ආවම  දන්නේ නැ වගේ හිටිය හෙන කුප්ප අතීතයක් මටත් තිබ්බ","වෙන එකෙක්ගෙ සරුංගලයක් අපේ ගෙදෙට්ට කඩාගෙන ආවම සෙනිකව ගිහින් එක ඇද යටට දාගෙන,හොයන්න ආවම දන්නේ නැ වගේ හිටිය හෙන කුප්ප අතීතයක් මටත් තිබ්බ",0.8975
@USER ඉතිං බං කන්න දෙයක් නැත්තන් අපි ලෙව කන්නේ නැති එකේ ඔය හාමුගේ පුක උඹවත් ලේවකාපන්කෝ . . . . වහල්ලුන්ගේ කැටගරි දන්නෙත් ඉතිං වහල්ලුම තමා .... හිනා යනවා බං,ඉතිං බං කන්න දෙයක් නැත්තන් අපි ලෙව කන්නේ නැති එකේ ඔය හාමුගේ පුක උඹවත් ලේවකාපන්කෝ . . . . වහල්ලුන්ගේ කැටගරි දන්නෙත් ඉතිං වහල්ලුම තමා .... හිනා යනවා බං,0.8975
"@USER පෙන්න වේසි පුතෝ තො ඔයා සොදා සලු පිලි අන්දන්න හදන පෙන්න රනිල් රටටම කෑවා. තෝ ඌට දාව ඉපදුනාට, රනිල් කියන්නේ රටත් ජාතියක් අගමත් තම පක්ෂයත් විනාශ කල පෙන්නයෙක්. The following media includes potentially sensitive content. Change settings View","පෙන්න වේසි පුතෝ තො ඔයා සොදා සලු පිලි අන්දන්න හදන පෙන්න රනිල් රටටම කෑවා. තෝ ඌට දාව ඉපදුනාට, රනිල් කියන්නේ රටත් ජාතියක් අගමත් තම පක්ෂයත් විනාශ කල පෙන්නයෙක්. The following media ඉන්ච්ලුදෙස් potentially sensitive content. Change සෙට්ටින්ග්ස් View",0.8975
හැමදේම අනිත්‍යයි  අද රවුමට තියෙන පුක හෙට රැලි වෙන්න පුලුවන්,හැමදේම අනිත්‍යයි අද රවුමට තියෙන පුක හෙට රැලි වෙන්න පුලුවන්,0.897
@USER @USER  තනිකඩ රෙද්ද කිව්වෙ? ඉතින් දෙකට නවලා ඇඳ ගන්න.එතකොට දෙපට රෙද්ද වෙනවා,තනිකඩ රෙද්ද කිව්වෙ? ඉතින් දෙකට නවලා ඇඳ ගන්න.එතකොට දෙපට රෙද්ද වෙනවා,0.897
@USER @USER  පුක සුදු උනාට බෑ අනිත්වත් සුදු වෙන්න ඕනි,පුක සුදු උනාට බෑ අනිත්වත් සුදු වෙන්න ඕනි,0.897
ඉසුරු ඒක බහිරවයා කරගනී උඹ චෙක් කරන්න ගිහින් උඹේ පටලේ කඩාගන්නෙපා,ඉසුරු ඒක බහිරවයා කරගනී උඹ චෙක් කරන්න ගිහින් උඹේ පටලේ කඩාගන්නෙපා,0.897
අත්ත බිඳෙයි පය බුරුලෙන් තබා පලයන් හිටං #my3 මාමි. @USER   #GenElecSL,අත්ත බිඳෙයි පය බුරුලෙන් තබා පලයන් හිටං #my3 මාමි. ගෙනෙලේච්ස්ල්,0.897
මේවා  දැකල බොක යනවා!! අනේ හුත්ත! පුකේ දානේ! URL,මේවා දැකල බොක යනවා!! අනේ හුත්ත! පුකේ දානේ! උර්ල්,0.897
@USER  @USER ඔව් ඕයි.. කොච්චර ශෝයිද. පොල් හෙන ගනන්නෙ. Date එකකුත් ගිහින් free පොලුත් දුන්නම,ඔව් ඕයි.. කොච්චර ශෝයිද. පොල් හෙන ගනන්නෙ. Date එකකුත් ගිහින් free පොලුත් දුන්නම,0.897
ලයින් නොපෙන්න හැම එකාම follow back කරන හින්ද තමයි මුං මගෙ කරේ නගින්ඩ එන්නෙ. ඒ ගොනා මේ දැන් වික්කා පුතේ,ලයින් නොපෙන්න හැම එකාම follow back කරන හින්ද තමයි මුං මගෙ කරේ නගින්ඩ එන්නෙ. ඒ ගොනා මේ දැන් වික්කා පුතේ,0.897
ඉන්දියාවෙ උන්ට පුක දීපන් පොන්නය.. දීල පැටියෙක් හදා,ඉන්දියාවෙ උන්ට පුක දීපන් පොන්නය.. දීල පැටියෙක් හදා,0.897
